show_id,type,title,director,cast,date_added,release_year,rating,duration,listed_in,description,country,genre
70302484.0,TV Show,Broadchurch,,"David Tennant, Olivia Colman, Andrew Buchan, Jodie Whittaker, Arthur Darvill, Jonathan Bailey, Carolyn Pickles, Adam Wilson, Charlotte Beaumont, Simone McAullay, Tanya Franks, Pauline Quirke, Phoebe Waller-Bridge, Marianne Jean-Baptiste, Charlotte Rampling, Eve Myles, James D'Arcy, Susan Brown, Vicky McClure, Will Mellor, David Bradley"," November 27, 2017",2017.0,TV-14,3 Seasons,"British TV Shows, Crime TV Shows, International TV Shows","After a young boy is murdered in the small seaside town of Broadchurch, local detectives Ellie Miller and Alec Hardy are assigned the mysterious case.",Denmark,International
81204911.0,TV Show,The Crime,,"Magdalena Boczarska, Wojciech Zieli?ski, Joanna Kulig, Rados?aw Pazura, Magdalena Zawadzka, Dorota Kolak, Zdzislaw Wardejn, Ma?gorzata RoÅ¼niatowska, Aleksandra Pop?awska, Lukasz Nowicki, Tamara Arciuch, Rafa? Cieszy?ski, Karolina Kominek"," November 26, 2019",2015.0,TV-14,2 Seasons,"Crime TV Shows, International TV Shows, TV Dramas",The peaceful lives of the residents inhabiting a breathtaking seaside town are shaken following a series of macabre crimes.,Netherlands,Dramas
80099656.0,TV Show,Frontier,,"Jason Momoa, Landon Liboiron, Alun Armstrong, Jessica Matten, Zoe Boyle, Allan Hawco, Evan Jonigkeit, Katie McGrath"," November 23, 2018",2018.0,TV-MA,3 Seasons,"International TV Shows, TV Action & Adventure, TV Dramas","In 18th-century North America, ruthless trappers and entrepreneurs fight to wrest control of the fur trade from the mighty Hudson's Bay Company.",Sweden,Stand-Up Comedy
80998905.0,TV Show,Sick Note,,"Rupert Grint, Nick Frost, Don Johnson, Lindsay Lohan, Pippa Bennett-Warner, Marama Corlett, Karl Theobald, Belinda Stewart-Wilson, Camilla Beeput, Dustin Demri-Burns, Tolu Ogunmefun"," November 23, 2018",2018.0,TV-MA,2 Seasons,"British TV Shows, International TV Shows, TV Comedies","After slacker Daniel Glass is misdiagnosed with cancer, his lies lead him into an absurd web of fraud, blackmail, suspicion and misadventure.",Japan,International
80233258.0,TV Show,High Seas,,"Ivana Baquero, Jon Kortajarena, Alejandra Onieva, Eloy AzorÃ­n, Chiqui FernÃ¡ndez, Tamar Novas, Daniel Lundh, Manuela VellÃ©s, Natalia RodrÃ­guez, Laura Prats, Ignacio Montes, BegoÃ±a Vargas, Luis Bermejo, Pepe Ocio, Ben Temple, FÃ©lix GÃ³mez, Antonio DurÃ¡n 'Morris', Eduardo Blanco, JosÃ© SacristÃ¡n"," November 22, 2019",2019.0,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Two sisters discover disturbing family secrets after a string of mysterious deaths occur on a luxury ship traveling from Spain to Brazil in the 1940s.,Hong Kong,Dramas
81019894.0,TV Show,Nailed It! Holiday!,,"Nicole Byer, Jacques Torres"," November 22, 2019",2019.0,TV-PG,2 Seasons,Reality TV,"It's the ""Nailed It!"" holiday special you've been waiting for, with missing ingredients, impossible asks and desserts that look delightfully sad.",China,Teen
80212245.0,TV Show,The Dragon Prince,,"Jack De Sena, Paula Burrows, Sasha Rojen, Jason Simpson, Racquel Belmonte, Jesse Inocalla, Luc Roderique, Jonathan Holmes, Adrian Petriw"," November 22, 2019",2019.0,TV-Y7-FV,3 Seasons,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",An extraordinary discovery inspires two human princes and an elven assassin to team up on an epic quest to bring peace to their warring lands.,United Kingdom,International
80117560.0,TV Show,Trolls: The Beat Goes On!,,"Amanda Leighton, Skylar Astin, Ron Funches, David Fynn, David Koechner, David Kaye, Sean T. Krishnan, Sam Lerner, Patrick Pinney, Kevin Michael Richardson, Kari Wahlgren, Fryda Wolff"," November 22, 2019",2019.0,TV-G,8 Seasons,"Kids' TV, TV Comedies","As Queen Poppy welcomes a new time of peace in Troll Village with parties, sports and holiday celebrations, Branch tries to be more fun-loving.",Hong Kong,Sci-Fi & Fantasy
80128275.0,TV Show,Mystery Science Theater 3000: The Return,,"Felicia Day, Patton Oswalt, Jonah Ray, Baron Vaughn, Hampton Yount"," November 22, 2018",2018.0,TV-14,2 Seasons,"TV Comedies, TV Sci-Fi & Fantasy","The cult hit returns! Captured by mad scientists, new host Jonah survives a blitz of cheesy B movies by riffing on them with his funny robot pals.",India,Thrillers
70221438.0,TV Show,Lilyhammer,,"Steven Van Zandt, Trond Fausa, Steinar Sagen, Robert SkjÃ¦rstad, Tommy Karlsen, Fridtjov SÃ¥heim, Marian Saastad Ottesen"," November 21, 2014",2014.0,TV-MA,3 Seasons,"Crime TV Shows, TV Comedies, TV Dramas","After testifying against the Mafia, ex-gangster Frank Tagliano enters witness protection and asks to be sent to Norway.",Malaysia,Stand-Up Comedy
70172485.0,TV Show,Victorious,,"Victoria Justice, Leon Thomas III, Matt Bennett, Elizabeth Gillies, Ariana Grande, Avan Jogia, Daniella Monet, Michael Eric Reid, Jake Farrow, Eric Lange"," November 2, 2019",2013.0,TV-G,3 Seasons,"Kids' TV, TV Comedies","When aspiring singer Tori Vega joins the eccentric students at Hollywood Arts High, she struggles to fit in with the amazingly talented teens.",Hong Kong,Children & Family
70178217.0,TV Show,House of Cards,,"Kevin Spacey, Robin Wright, Kate Mara, Corey Stoll, Sakina Jaffrey, Kristen Connolly, Constance Zimmer, Sebastian Arcelus, Nathan Darrow, Sandrine Holt, Michel Gill, Elizabeth Norment, Mahershala Ali, Reg E. Cathey, Molly Parker, Derek Cecil, Elizabeth Marvel, Kim Dickens, Lars Mikkelsen, Michael Kelly, Joel Kinnaman, Campbell Scott, Patricia Clarkson, Neve Campbell"," November 2, 2018",2018.0,TV-MA,6 Seasons,"TV Dramas, TV Thrillers","A ruthless politician will stop at nothing to conquer Washington, D.C., in this Emmy and Golden Globe-winning political drama.",Hong Kong,Action & Adventure
80074249.0,TV Show,The Last Kingdom,,"Alexander Dreymon, Emily Cox, David Dawson, Ian Hart, Rune Temte, Matthew Macfadyen, Rutger Hauer, Tobias Santelmann, Peter Gantzler, Adrian Bower, Joseph Millson, Henning Valin Jakobsen, Alexandre Willaume, Thomas W. Gabrielsson"," November 19, 2018",2018.0,TV-MA,3 Seasons,"British TV Shows, International TV Shows, TV Action & Adventure","As Alfred the Great defends his kingdom from Norse invaders, Uhtred ??born a Saxon but raised by Vikings ??seeks to claim his ancestral birthright.",China,Documentaries
70264616.0,TV Show,Goosebumps,,R.L. Stine," November 19, 2014",1998.0,TV-Y7,5 Seasons,"Kids' TV, TV Thrillers",R.L. Stine's tales take on a life of their own in a series that combines original stories with adaptations drawn from the popular books.,Australia,Children & Family
70264612.0,TV Show,The Magic School Bus,,"Lily Tomlin, Daniel DeSanto, Erica Luttrell, Maia Filar, Lisa Yamanaka, Tara Meyer, Stuart Stone, Malcolm-Jamal Warner, Danny Tamberelli"," November 19, 2014",1997.0,TV-Y,4 Seasons,Kids' TV,"Join Ms. Frizzle as the Magic School Bus travels to outer space, under the sea, through an anthill ??and even inside the human body!",,Children & Family
80025678.0,TV Show,The Crown,,"Claire Foy, John Lithgow, Matt Smith, Vanessa Kirby, Jared Harris, Victoria Hamilton, Eileen Atkins, Jeremy Northam, Alex Jennings, Ben Miles, Pip Torrens, Will Keen, Harry Hadden-Paton, Daniel Ings, Greg Wise, Harriet Walter, Lia Williams, Matthew Goode, Anton Lesser"," November 17, 2019",2019.0,TV-MA,3 Seasons,"British TV Shows, International TV Shows, TV Dramas",This drama follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the 20th century.,Hong Kong,Children & Family
70269479.0,TV Show,Longmire,,"Robert Taylor, Katee Sackhoff, Lou Diamond Phillips, Bailey Chase, Cassidy Freeman, Adam Bartley, Louanne Stephens"," November 17, 2017",2017.0,TV-14,6 Seasons,"Crime TV Shows, TV Dramas",This contemporary crime thriller focuses on a Wyoming sheriff who's rebuilding his life and career following the death of his wife.,China,Thrillers
80057171.0,TV Show,Luna Petunia,,"Ciara Alexys, Katie Griffin, Cory Doran, Jonah Wineberg"," November 17, 2017",2017.0,TV-Y,3 Seasons,Kids' TV,"With help from her magic toy chest, fun-loving Luna Petunia enters the fantastic land of Amazia, where adventures, friendship and learning await.",United States,International
80245299.0,TV Show,Ponysitters Club,,"Morgan Neundorf, Madeline Leon, Khiyla Aynne, Cailan Laine Punnewaert, Zyon Allen, Maya Franzoi, Victoria Tomazelli, Hugh Wilson, Diana Chrisman"," November 16, 2018",2018.0,TV-Y7,2 Seasons,"Kids' TV, TV Dramas",A young horse enthusiast teams up with her best friends to rescue and rehabilitate animals on her family's beloved ranch.,United States,Spanish-Language
80003477.0,TV Show,K-On!,,"Aki Toyosaki, Ayana Taketatsu, Chika Fujito, Madoka Yonezawa, Minako Kotobuki, Satomi Sato, Yoko Hikasa"," November 15, 2019",2010.0,TV-PG,2 Seasons,"Anime Series, Teen TV Shows","When they're not gorging themselves on sugary snacks, four aspiring high school musicians crank out catchy tunes as members of the Light Music Club.",China,Comedies
80115338.0,TV Show,Llama Llama,,"Jennifer Garner, Shayle Simons, Vania Gill, Islie Hirvonen, Brendon Sunderland, Austin Abell, Evans Johnson, Kathleen Barr, David Hoole"," November 15, 2019",2019.0,TV-Y,2 Seasons,Kids' TV,"Beloved children's book character Llama Llama springs to life in this heartwarming series about family, friendship and learning new things.",Hong Kong,International
80161497.0,TV Show,The Toys That Made Us,,," November 15, 2019",2019.0,TV-14,3 Seasons,"Docuseries, Reality TV",The minds behind history's most iconic toy franchises discuss the rise ??and sometimes fall ??of their billion-dollar creations.,,Spanish-Language
81086462.0,TV Show,The Yard,,"Demet Evgar, Ceren Moray, Nursel KÃ¶se, Kenan Ece, Teoman KumbaracÄ±ba?Ä±, ?a?da? Onur ?ztÃ¼rk, Deniz Barut, Onuryay Evrentan, GÃ¶rkem MertsÃ¶z, Mert TanÄ±k, AyÃ§a DamgacÄ±"," November 15, 2019",2019.0,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, TV Dramas","After a fateful domestic clash, a devoted mother finds herself in prison and fighting to survive in hopes of reuniting with her daughter.",,Comedies
81070963.0,TV Show,Chief of Staff,,"Lee Jung-jae, Shin Mina, Lee Elijah, Kim Dong-jun, Jung Jin-young, Kim Kap-soo, Jung Woong-in, Im Won-hee, Kim Hong-pa"," November 12, 2019",2019.0,TV-14,2 Seasons,"International TV Shows, Korean TV Shows, TV Dramas","As a chief of staff in the National Assembly, Jang Tae-jun influences power behind the scenes while pursuing his own ambitions to rise to the top.",Hong Kong,International
70234440.0,TV Show,My Little Pony: Friendship Is Magic,,"Ashleigh Ball, Tabitha St. Germain, Tara Strong, Andrea Libman, Cathy Weseluck, Nicole Oliver"," November 12, 2018",2018.0,TV-Y,8 Seasons,Kids' TV,"Journey to the enchanted land of Equestria, where unicorn Twilight Sparkle and her pals have adventures and learn valuable lessons about friendship.",,Comedies
80239931.0,TV Show,Patriot Act with Hasan Minhaj,,Hasan Minhaj," November 10, 2019",2019.0,TV-MA,5 Seasons,TV Comedies,"Every Sunday, Hasan Minhaj brings an incisive and nuanced perspective to global news, politics and culture in his unique comedy series.",,Dramas
80175619.0,TV Show,Glitter Force Doki Doki,Go Koga,"Debi Derryberry, Cassandra Morris, Melissa Fahn, Stephanie Sheh, Erica Lindbeck, Kate Higgins, Cherami Leigh, Tara Sands, Bryce Papenbrook, Erica Mendez, Ray Chase, Carrie Keranen, Ben Diskin, Grant George, Kirk Thornton"," November 10, 2017",2017.0,TV-Y7,2 Seasons,"Anime Series, Kids' TV",Four girls summon their inner superheroes to defend Earth and the magical kingdom of Splendorius from King Mercenare and his minions.,Hong Kong,Action & Adventure
80046193.0,TV Show,Lady Dynamite,,"Maria Bamford, Fred Melamed, Mary Kay Place, Ed Begley Jr., Ana Gasteyer, Lennon Parham, Bridget Everett, Mo Collins, June Diane Raphael, Dean Cain, ?lafur Darri ?lafsson, Patton Oswalt, Keith Lucas, Kenny Lucas, Sarah Silverman, Mira Sorvino, Jon Cryer, Brandon Routh, Adam Pally, Tig Notaro, Andy Samberg, David Spade, Fred Armisen, Jason Mantzoukas, Jenny Slate, Judd Apatow, Judy Greer, Weird Al Yankovic"," November 10, 2017",2017.0,TV-MA,2 Seasons,TV Comedies,Comedian Maria Bamford stars in a series inspired by her own life. It's the sometimes surreal story of a woman who loses ??and then finds ??her s**t.,India,Dramas
80117540.0,TV Show,Atypical,,"Jennifer Jason Leigh, Keir Gilchrist, Michael Rapaport, Brigette Lundy-Paine, Amy Okuda, Jenna Boyd, Graham Rogers, Nik Dodani"," November 1, 2019",2019.0,TV-MA,3 Seasons,"TV Comedies, TV Dramas, Teen TV Shows","When a teen on the autism spectrum decides to get a girlfriend, his bid for more independence puts his whole family on a path of self-discovery.",United States,International
81183624.0,TV Show,Billy on the Street,,Billy Eichner," November 1, 2019",2016.0,TV-14,4 Seasons,"International TV Shows, Reality TV, TV Comedies","Comedian Billy Eichner sprints through New York with celebrities to stun pedestrians with unapologetic, unfiltered and unique pop culture questions.",Hong Kong,Dramas
80221999.0,TV Show,Bondi Rescue,,"Andrew GÃ¼nsberg, Dean Gladstone, Bruce Hopkins, Trent 'Maxi' Maxwell, Andrew Reid, Ryan Clark, Chris Chapman, Anthony 'Harries' Caroll"," November 1, 2019",2016.0,TV-PG,1 Season,Reality TV,"This reality series follows elite professional lifeguards on Sydney's Bondi Beach, as they take on everything from animal stings to criminals.",China,Independent
70204963.0,TV Show,CLANNAD,,"Yuichi Nakamura, David Matranga, Mai Nakahara, Luci Christian, Ryo Hirohashi, Shelley Calene-Black, Ai Nonaka, Hilary Haag, Akemi Kanda, Brittney Karbowski, Houko Kuwashima, Kaytha Coker, Mamiko Noto, Emily Neves, Daisuke Sakaguchi, Greg Ayres"," November 1, 2019",2008.0,TV-PG,2 Seasons,"Anime Series, Teen TV Shows",Maladjusted high school student Tomoya's life begins to change when he befriends his classmate Nagisa and several other eccentric girls.,United States,Thrillers
80090673.0,TV Show,Haikyu!!,,"Ayumu Murase, Kaito Ishikawa, Satoshi Hino, Miyu Irino, Yu Hayashi, Koki Uchiyama, Soma Saito, Nobuhiko Okamoto, Yoshimasa Hosoya, Toshiki Masuda, Kaori Nazuka, Hiroshi Kamiya, Kazunari Tanaka, Daisuke Namikawa, Hiroyuki Yoshino, Sumire Morohoshi, Yuichi Nakamura, Yuki Kaji, Shinnosuke Tachibana, Mark Ishii, Ryohei Kimura, Ryota Takeuchi, Hisao Egawa, Subaru Kimura"," November 1, 2019",2015.0,TV-14,2 Seasons,"Anime Series, International TV Shows, Teen TV Shows","Inspired by a championship match he sees on TV, junior high schooler Hinata joins a volleyball club and begins training, despite his short height.",United States,Thrillers
80239860.0,TV Show,"Love, Chunibyo & Other Delusions!",,"Jun Fukuyama, Maaya Uchida, Chinatsu Akasaki, Azumi Asakura, Sumire Uesaka, Yuri Amano, Kaori Fukuhara, Mami Shitara, Soichiro Hoshi, Kikuko Inoue, Eri Sendai, Juri Nagatsuma"," November 1, 2019",2014.0,TV-PG,2 Seasons,"Anime Series, Romantic TV Shows, Teen TV Shows","High schooler Yuta wants to leave his past as a delusional weirdo behind. But his classmate Rikka has her own delusions, and she's interested in his.",United States,Comedies
80144355.0,TV Show,Mars,Everardo Gout,"Jihae, Alberto Ammann, ClÃ©mentine Poidatz, Anamaria Marinca, Sammi Rotibi, Nicholas Wittman, Cosima Shaw"," November 1, 2019",2018.0,TV-PG,2 Seasons,"Docuseries, Science & Nature TV, TV Dramas",Fact meets fiction in this docudrama chronicling the journey of a spacecraft crew as it embarks in 2033 on a mission to colonize the red planet.,Canada,Dramas
80150290.0,TV Show,Mobile Suit Gundam: Iron-Blooded Orphans,,"Kengo Kawanishi, Yoshimasa Hosoya, Natsuki Hanae, Yuuichirou Umehara, Yasuaki Takumi, Taishi Murata, Kouhei Amasaki, Mutsumi Tamura, Soma Saito, Yuka Terasaki, Hisako Kanemoto, Takahiro Sakurai, Masaya Matsukaze, Toru Okawa"," November 1, 2019",2016.0,TV-14,2 Seasons,"Anime Series, International TV Shows","On a terraformed post-disaster Mars, a group of child security agents rebel against the adults who betrayed them and the oppressive Earth government.",France,Independent
81022003.0,TV Show,The Boulet Brothers Dragula,,Boulet Brothers," November 1, 2019",2019.0,TV-MA,2 Seasons,Reality TV,"Ten queens must slay the competition and put their fiercest, filthiest faces forward for the chance to be crowned the world's next drag supermonster.",India,Documentaries
80101401.0,TV Show,The Deep,,"Vincent Tong, Ashleigh Ball, Kathleen Barr, Michael Dobson, Brian Drummond"," November 1, 2019",2019.0,TV-Y7,3 Seasons,Kids' TV,"The Nektons are a family of underwater explorers who discover the hidden secrets of the oceans, including sunken cities, sea creatures and pirates.",Australia,Sports
